chr1	18375000	18380000	chr1	18505000	18565000	0.00019305476876622197
chr1	33370000	33385000	chr1	33440000	33485000	4.044566693265205e-06
chr1	52545000	52570000	chr1	52630000	52710000	0.0018379212962202894
chr1	79245000	79270000	chr1	79390000	79670000	3.3232554597718844e-21
chr1	112950000	112965000	chr1	113020000	113080000	2.2030520571063367e-06
chr1	114570000	114595000	chr1	114670000	114775000	4.314399718375438e-11
chr1	150050000	150075000	chr1	150150000	150215000	0.019223491759520758
chr1	180625000	180650000	chr1	180770000	180855000	4.784169434290252e-06
chr1	184810000	184845000	chr1	184915000	185005000	0.000400749292193302
chr1	185300000	185325000	chr1	185590000	185695000	3.1614057321911977e-09
chr1	226000000	226005000	chr1	226060000	226155000	2.4586745908672994e-14
chr1	230425000	230450000	chr1	230520000	230580000	0.038391651177806324
chr1	235850000	235875000	chr1	235940000	236000000	0.004812112952607476
chr1	244045000	244060000	chr1	244210000	244275000	0.008569063465210207
chr1	16510000	16605000	chr1	16790000	16805000	3.7366205753697664e-06
chr1	21205000	21245000	chr1	21600000	21605000	0.0010190798360371698
chr1	23045000	23205000	chr1	23265000	23290000	6.899880243717145e-09
chr1	45295000	45355000	chr1	45575000	45590000	0.0025403994179899834
chr1	54470000	54575000	chr1	54795000	54820000	0.0036899850327942367
chr1	70245000	70355000	chr1	70405000	70430000	1.0624539150586206e-26
chr1	111775000	111840000	chr1	111980000	112005000	0.04931765238241864
chr1	116150000	116215000	chr1	116370000	116395000	0.033093187192157
chr1	149870000	149990000	chr1	150040000	150065000	3.433634560776134e-18
chr1	150205000	150260000	chr1	150345000	150370000	0.010570524714930215
chr1	175590000	175720000	chr1	175870000	175895000	0.04195610971637657
chr1	180180000	180280000	chr1	180420000	180425000	7.004028913505002e-07
chr1	225465000	225575000	chr1	225640000	225665000	1.1351392330448488e-26
chr2	9625000	9640000	chr2	9720000	9775000	0.0030651210968815627
chr2	33475000	33490000	chr2	33550000	33595000	0.042959474024405676
chr2	44800000	44825000	chr2	44875000	44955000	2.945988917380648e-06
chr2	54100000	54125000	chr2	54485000	54745000	2.7766256364465907e-08
chr2	58235000	58250000	chr2	58355000	58425000	0.0010204412304465078
chr2	63610000	63625000	chr2	63840000	63900000	0.02282087627716034
chr2	64135000	64150000	chr2	64220000	64260000	0.04961034637400344
chr2	81895000	81920000	chr2	81990000	82060000	0.010844940020780737
chr2	111465000	111480000	chr2	111670000	111750000	3.4729150762004766e-09
chr2	113745000	113760000	chr2	113875000	113940000	7.411527279673677e-05
chr2	144155000	144170000	chr2	144360000	144525000	2.275489546317326e-05
chr2	146525000	146550000	chr2	146625000	146710000	2.9719818924642553e-05
chr2	152330000	152355000	chr2	152480000	152610000	1.2036389794905598e-05
chr2	153335000	153360000	chr2	153435000	153525000	4.2197126047505755e-05
chr2	161990000	162015000	chr2	162060000	162155000	1.190020984601594e-21
chr2	165790000	165795000	chr2	165855000	165885000	0.0031981464937849255
chr2	167955000	167980000	chr2	168060000	168145000	9.69263867702982e-07
chr2	171315000	171330000	chr2	171390000	171445000	2.750417530022197e-05
chr2	197500000	197515000	chr2	197690000	197765000	0.004575322359273854
chr2	204870000	204895000	chr2	205555000	205750000	5.625931635681032e-05
chr2	208265000	208280000	chr2	208335000	208370000	1.67921214230339e-05
chr2	215790000	215805000	chr2	215875000	215955000	1.1150638269223475e-09
chr2	7660000	7740000	chr2	7865000	7880000	2.8804786524759406e-07
chr2	8850000	8920000	chr2	8975000	9000000	2.235417457733265e-08
chr2	28565000	28625000	chr2	28755000	28760000	1.2527540876263452e-05
chr2	65255000	65320000	chr2	65430000	65445000	0.0009883944005320247
chr3	4490000	4515000	chr3	4575000	4640000	0.04389406694752054
chr3	16360000	16375000	chr3	16485000	16565000	9.530035733846401e-07
chr3	19055000	19080000	chr3	19160000	19630000	6.513990197246408e-47
chr3	43885000	43900000	chr3	43970000	44030000	0.00028790770710652915
chr3	47005000	47020000	chr3	47320000	47420000	2.5311198666844403e-13
chr3	54535000	54550000	chr3	54610000	54645000	0.0051626371516288
chr3	57750000	57765000	chr3	57830000	57880000	0.02428695917872691
chr3	75810000	75825000	chr3	76020000	76135000	5.686067273324985e-10
chr3	129835000	129850000	chr3	129905000	129950000	4.768900452455226e-06
chr3	133285000	133300000	chr3	133360000	133400000	0.023582399051192596
chr3	156545000	156570000	chr3	157075000	157160000	3.568617035136251e-05
chr3	167400000	167425000	chr3	167485000	167755000	8.860837309631464e-30
chr3	171455000	171470000	chr3	171540000	171585000	0.005502194125437692
chr3	185355000	185370000	chr3	185500000	185590000	0.001294710386630864
chr3	191240000	191255000	chr3	191325000	191420000	2.5962090211024422e-12
chr3	9480000	9575000	chr3	9640000	9665000	5.957914071159344e-12
chr3	21500000	21580000	chr3	21740000	21755000	0.0016561983879934974
chr3	50620000	50705000	chr3	50885000	50910000	0.0019205650455749095
