chr1	975000	990000	chr1	1040000	1090000	4.337598483382461e-13
chr1	1050000	1115000	chr1	1115000	1295000	0.00012417440885518523
chr1	1390000	1415000	chr1	1465000	1540000	8.129924000874215e-12
chr1	1660000	1665000	chr1	1725000	1770000	0.01781481389149348
chr1	1785000	1790000	chr1	1865000	1920000	9.539582624741014e-13
chr1	1960000	1965000	chr1	2015000	2060000	1.3793239241763003e-25
chr1	2190000	2205000	chr1	2300000	2570000	1.3439554211619775e-88
chr1	2685000	2710000	chr1	2850000	2970000	1.4913153096054555e-09
chr1	4645000	4670000	chr1	4760000	4895000	1.899632995758584e-10
chr1	5505000	5530000	chr1	5585000	5905000	2.8986910413458577e-33
chr1	5625000	5650000	chr1	5745000	5905000	1.0012374743266197e-10
chr1	6035000	6040000	chr1	6165000	6195000	0.005367018063060189
chr1	6230000	6255000	chr1	6370000	6495000	3.248228258224498e-06
chr1	6550000	6555000	chr1	6625000	6655000	0.0009955387503308398
chr1	6725000	6730000	chr1	6865000	7110000	8.884331838896137e-07
chr1	7655000	7680000	chr1	7735000	7995000	1.0590225494312651e-19
chr1	7800000	7815000	chr1	7880000	7965000	2.3262038249069337e-20
chr1	8010000	8035000	chr1	8205000	8345000	3.0780432136900887e-22
chr1	8555000	8570000	chr1	8670000	8775000	7.380774867152429e-14
chr1	8910000	8925000	chr1	8980000	9025000	1.3192472735133967e-09
chr1	8995000	9020000	chr1	9095000	9145000	0.039735954985037035
chr1	9280000	9305000	chr1	9390000	9520000	3.777397669195523e-52
chr1	9620000	9635000	chr1	9685000	9765000	9.810708128228683e-32
chr1	9785000	9800000	chr1	9850000	9885000	0.00012293256545688547
chr1	10500000	10525000	chr1	10625000	11005000	1.455812118201687e-54
chr1	11470000	11495000	chr1	11560000	11670000	1.5347420338514725e-10
chr1	11640000	11665000	chr1	11760000	11820000	0.003926374878283891
chr1	12105000	12130000	chr1	12205000	12310000	8.743585771238976e-18
chr1	12655000	12680000	chr1	12735000	12800000	0.001989757961565796
chr1	12780000	12795000	chr1	13460000	13540000	0.008366687144685624
chr1	13650000	13675000	chr1	13785000	13865000	0.003178078914812403
chr1	13810000	13835000	chr1	13915000	13995000	4.609035796099882e-05
chr1	14100000	14115000	chr1	14360000	14465000	1.084880868902984e-14
chr1	14550000	14575000	chr1	15025000	15125000	3.552748144945202e-11
chr1	14910000	14925000	chr1	14990000	15050000	1.2723640729719622e-05
chr1	15310000	15335000	chr1	15400000	15530000	1.0052030386314956e-19
chr1	15785000	15810000	chr1	15880000	16085000	1.1249868052946307e-82
