chr1	8545000	8580000	chr1	8650000	8775000	1.1140017873210945e-17
chr1	149810000	149825000	chr1	149865000	150335000	3.0372469486967566e-28
chr1	150050000	150085000	chr1	150135000	150235000	4.298830124450831e-12
chr1	172170000	172195000	chr1	172320000	172400000	1.642008115123497e-05
chr1	234835000	234850000	chr1	234940000	235015000	4.512720480035272e-05
chr1	248420000	248475000	chr1	248600000	248730000	9.86549474027276e-08
chr1	248555000	248580000	chr1	248655000	248820000	5.993157908641538e-17
chr1	120775000	120875000	chr1	120990000	121005000	6.638197088168521e-05
chr1	149855000	149995000	chr1	150030000	150075000	1.1474134176578055e-24
chr1	234715000	234785000	chr1	234835000	234840000	6.456120038075009e-05
chr1	247855000	247910000	chr1	248080000	248085000	0.004381583202110151
chr2	375000	380000	chr2	520000	600000	3.27656590371645e-07
chr2	11215000	11250000	chr2	11345000	11455000	6.825027974446198e-05
chr2	21535000	21550000	chr2	21775000	21905000	0.0032889493752848156
chr2	33455000	33490000	chr2	33525000	33615000	1.937616231217372e-08
chr2	50940000	50965000	chr2	51100000	51175000	0.03944196616773706
chr2	52090000	52115000	chr2	52240000	52365000	1.212622542940253e-11
chr2	52430000	52465000	chr2	52565000	52830000	3.993170396267776e-23
chr2	52615000	52640000	chr2	52740000	52820000	4.711619981598292e-05
chr2	57895000	57930000	chr2	58010000	58225000	6.130570828519824e-06
chr2	67160000	67165000	chr2	67250000	67415000	2.631150180697993e-08
chr2	76110000	76115000	chr2	76495000	76585000	4.939950938173583e-07
chr2	76985000	77010000	chr2	77130000	77205000	1.6203742216914655e-13
chr2	77950000	77965000	chr2	78010000	78110000	2.058964085064244e-18
chr2	81465000	81480000	chr2	81975000	82050000	0.03552646480237766
chr2	82735000	82740000	chr2	83395000	83480000	2.6944681756968324e-11
chr2	82905000	82930000	chr2	83000000	83230000	1.098563341363169e-23
chr2	83445000	83460000	chr2	83535000	83640000	0.0011743530309608213
chr2	94875000	94890000	chr2	94935000	95135000	4.829952765684598e-06
chr2	106895000	106920000	chr2	106965000	107155000	9.606897340462392e-16
chr2	111240000	111255000	chr2	111620000	111700000	1.0490282958828589e-16
chr2	114825000	114830000	chr2	114960000	115015000	0.03083269162394896
chr2	122570000	122575000	chr2	123210000	123275000	0.00011921426293802862
chr2	123740000	123795000	chr2	123845000	123965000	3.5118400636544405e-05
chr2	129990000	130045000	chr2	130140000	130260000	3.1084915294406715e-06
chr2	130210000	130245000	chr2	131395000	131485000	1.2753838593128808e-05
chr2	140095000	140100000	chr2	140240000	140310000	1.7859493408680888e-09
chr2	140345000	140390000	chr2	140490000	140630000	0.02423545990764283
chr2	141295000	141330000	chr2	141560000	141670000	0.0039122838136678864
chr2	151260000	151305000	chr2	151365000	151505000	1.8813138090725184e-13
