chr1	7470000	7480000	chr1	9540000	9630000
chr1	13050000	13060000	chr1	13320000	15120000
chr1	14510000	14520000	chr1	15890000	15980000
chr1	16750000	16760000	chr1	16850000	18600000
chr1	16870000	16880000	chr1	18490000	18630000
chr1	20770000	20780000	chr1	21690000	21780000
chr1	23960000	23970000	chr1	26860000	26950000
chr1	38860000	38870000	chr1	41640000	41740000
chr1	65810000	65820000	chr1	66250000	66410000
chr1	67420000	67430000	chr1	70200000	70300000
chr1	68490000	68500000	chr1	70130000	70430000
chr1	80630000	80640000	chr1	83440000	83530000
chr1	82780000	82790000	chr1	84990000	85080000
chr1	83590000	83600000	chr1	85760000	85860000
chr1	87450000	87460000	chr1	89630000	89860000
chr1	88370000	88380000	chr1	90900000	90990000
chr1	96240000	96250000	chr1	98010000	98100000
chr1	98480000	98490000	chr1	101270000	101360000
chr1	99810000	99820000	chr1	100430000	100890000
chr1	108330000	108340000	chr1	108470000	109240000
chr1	109780000	109790000	chr1	109950000	110040000
chr1	143220000	143230000	chr1	143590000	143720000
chr1	145180000	145190000	chr1	145400000	146060000
chr1	145440000	145450000	chr1	145520000	146050000
chr1	146320000	146330000	chr1	147160000	147900000
chr1	146410000	146420000	chr1	147020000	147640000
chr1	148120000	148130000	chr1	148230000	148420000
chr1	149630000	149640000	chr1	149870000	150340000
chr1	149810000	149820000	chr1	150980000	151510000
chr1	158830000	158840000	chr1	160420000	160510000
chr1	160430000	160440000	chr1	160610000	160790000
chr1	161400000	161410000	chr1	161670000	161810000
chr1	161490000	161500000	chr1	162250000	162340000
chr1	166480000	166490000	chr1	167250000	167350000
chr1	185300000	185310000	chr1	186290000	186440000
chr1	191170000	191180000	chr1	192540000	192630000
chr1	194210000	194220000	chr1	195790000	195940000
chr1	234820000	234830000	chr1	236320000	236430000
chr1	245280000	245290000	chr1	247910000	248020000
chr1	12440000	12920000	chr1	13100000	13110000
chr1	13770000	16660000	chr1	16770000	16780000
chr1	19080000	19210000	chr1	20760000	20770000
chr1	53070000	53160000	chr1	53990000	54000000
chr1	54210000	54300000	chr1	55630000	55640000
chr1	64880000	64970000	chr1	65810000	65820000
chr1	77480000	77570000	chr1	79050000	79060000
chr1	78580000	78680000	chr1	80640000	80650000
chr1	92280000	92440000	chr1	92600000	92610000
chr1	91730000	91820000	chr1	93470000	93480000
chr1	96240000	96330000	chr1	99020000	99030000
chr1	103280000	103370000	chr1	103800000	103810000
chr1	106720000	108210000	chr1	108350000	108360000
chr1	118780000	118890000	chr1	120000000	120010000
chr1	119720000	119970000	chr1	120420000	120430000
chr1	119630000	119970000	chr1	120880000	120890000
chr1	119620000	119710000	chr1	121100000	121110000
chr1	143530000	143740000	chr1	143890000	143900000
chr1	143620000	143760000	chr1	144560000	144570000
chr1	145590000	145810000	chr1	147950000	147960000
chr1	145950000	147990000	chr1	148120000	148130000
chr1	147590000	148440000	chr1	148520000	148530000
chr1	148310000	148440000	chr1	148980000	148990000
chr1	147650000	148440000	chr1	149090000	149100000
chr1	148320000	148420000	chr1	149410000	149420000
chr1	147000000	147580000	chr1	149640000	149650000
chr1	147060000	147720000	chr1	149720000	149730000
chr1	147060000	147420000	chr1	149800000	149810000
chr1	155880000	155970000	chr1	157250000	157260000
chr1	160450000	160540000	chr1	161400000	161410000
chr1	173260000	173350000	chr1	175590000	175600000
chr1	179550000	179640000	chr1	182250000	182260000
chr1	179980000	180100000	chr1	182850000	182860000
chr1	192510000	192610000	chr1	195190000	195200000
chr1	192910000	193000000	chr1	195580000	195590000
chr1	196680000	196770000	chr1	199600000	199610000
chr1	204440000	204570000	chr1	206040000	206050000
chr1	212880000	213010000	chr1	215580000	215590000
chr1	215140000	215230000	chr1	216970000	216980000
chr1	217390000	217490000	chr1	219030000	219040000
chr1	222230000	223100000	chr1	223940000	223950000
chr1	227200000	227990000	chr1	228520000	228530000
chr1	242500000	242590000	chr1	243800000	243810000
chr2	5000000	5010000	chr2	7730000	7980000
chr2	22360000	22370000	chr2	23300000	23420000
chr2	39770000	39780000	chr2	42080000	42190000
chr2	54100000	54110000	chr2	54520000	54630000
chr2	55480000	55490000	chr2	56720000	56830000
chr2	67390000	67400000	chr2	68120000	68490000
chr2	68480000	68490000	chr2	68700000	68790000
chr2	77710000	77720000	chr2	79950000	80040000
chr2	87070000	87080000	chr2	87990000	88660000
chr2	87230000	87240000	chr2	87430000	87530000
chr2	87670000	87680000	chr2	87990000	88490000
chr2	87880000	87890000	chr2	87990000	88760000
chr2	89770000	89780000	chr2	89950000	91510000
chr2	91460000	91470000	chr2	91840000	91940000
chr2	91740000	91750000	chr2	91850000	92010000
chr2	94510000	94520000	chr2	94590000	95310000
chr2	95770000	95780000	chr2	97540000	98510000
chr2	97190000	97200000	chr2	97540000	99100000
chr2	100770000	100780000	chr2	103210000	103310000
chr2	106240000	106250000	chr2	107900000	108040000
chr2	106460000	106470000	chr2	107740000	107830000
chr2	108650000	108660000	chr2	110100000	111080000
chr2	110040000	110050000	chr2	110730000	111640000
chr2	112750000	112760000	chr2	112890000	113000000
chr2	113520000	113530000	chr2	114940000	115090000
chr2	122520000	122530000	chr2	124910000	125000000
chr2	122760000	122770000	chr2	125190000	125280000
chr2	130210000	130220000	chr2	131400000	131490000
chr2	130620000	130630000	chr2	130780000	131840000
chr2	131850000	131860000	chr2	133810000	133900000
chr2	151530000	151540000	chr2	151640000	153370000
chr2	155630000	155640000	chr2	156440000	156540000
chr2	180330000	180340000	chr2	181270000	181380000
chr2	195030000	195040000	chr2	197120000	197540000
chr2	225670000	225680000	chr2	226760000	227010000
chr2	228590000	228600000	chr2	230190000	230700000
chr2	36940000	37070000	chr2	39760000	39770000
chr2	64910000	65070000	chr2	67400000	67410000
chr2	75170000	75290000	chr2	77090000	77100000
chr2	84860000	85000000	chr2	86440000	86450000
chr2	86100000	86200000	chr2	86940000	86950000
chr2	86360000	86450000	chr2	87090000	87100000
chr2	86270000	86910000	chr2	87190000	87200000
chr2	85040000	85250000	chr2	87370000	87380000
chr2	86500000	87310000	chr2	87460000	87470000
chr2	86740000	87320000	chr2	87670000	87680000
chr2	88530000	89270000	chr2	89850000	89860000
chr2	88680000	88790000	chr2	91480000	91490000
chr2	88560000	91500000	chr2	91560000	91570000
chr2	90090000	90230000	chr2	91740000	91750000
chr2	110690000	111170000	chr2	111450000	111460000
chr2	109360000	110810000	chr2	112360000	112370000
chr2	121370000	121470000	chr2	121720000	121730000
chr2	130100000	130310000	chr2	131220000	131230000
chr2	134150000	134290000	chr2	134910000	134920000
chr2	160450000	160540000	chr2	162540000	162550000
chr2	173660000	173750000	chr2	175600000	175610000
chr2	177240000	177330000	chr2	179240000	179250000
chr2	177190000	177280000	chr2	180000000	180010000
chr2	191200000	191290000	chr2	193490000	193500000
chr2	196100000	197420000	chr2	198900000	198910000
chr2	207830000	207920000	chr2	209710000	209720000
chr2	209740000	209960000	chr2	210210000	210220000
chr2	226800000	227550000	chr2	228590000	228600000
chr2	229420000	229510000	chr2	230380000	230390000
chr2	230330000	230480000	chr2	233080000	233090000
chr3	2530000	2540000	chr3	5120000	5220000
chr3	8500000	8510000	chr3	10150000	10280000
chr3	9990000	10000000	chr3	11830000	12040000
chr3	10040000	10050000	chr3	11800000	12130000
chr3	18120000	18130000	chr3	20030000	20120000
chr3	64070000	64080000	chr3	66700000	66820000
chr3	78660000	78670000	chr3	79010000	79110000
chr3	88220000	88230000	chr3	89040000	89170000
chr3	90370000	90380000	chr3	91290000	91500000
chr3	98040000	98050000	chr3	98440000	98660000
chr3	98900000	98910000	chr3	101550000	101640000
chr3	101000000	101010000	chr3	103920000	104010000
chr3	114830000	114840000	chr3	115190000	115280000
chr3	130140000	130150000	chr3	130460000	130570000
chr3	131380000	131390000	chr3	133430000	133530000
chr3	134510000	134520000	chr3	136890000	136980000
chr3	140940000	140950000	chr3	141330000	141430000
chr3	146220000	146230000	chr3	146520000	146620000
chr3	147210000	147220000	chr3	148060000	148150000
chr3	156680000	156690000	chr3	157090000	157190000
chr3	156870000	156880000	chr3	159670000	159780000
chr3	162780000	162790000	chr3	162900000	163000000
chr3	174400000	174410000	chr3	177050000	177150000
chr3	181710000	181720000	chr3	182610000	182720000
chr3	187320000	187330000	chr3	187550000	187740000
chr3	195630000	195640000	chr3	197000000	197960000
chr3	17210000	17330000	chr3	19550000	19560000
chr3	20120000	20230000	chr3	22100000	22110000
chr3	69020000	69110000	chr3	71080000	71090000
chr3	72430000	72520000	chr3	75430000	75440000
chr3	81380000	81480000	chr3	83520000	83530000
chr3	89530000	90310000	chr3	90410000	90420000
chr3	113710000	113800000	chr3	115140000	115150000
chr3	119220000	119460000	chr3	119680000	119690000
chr3	120380000	120470000	chr3	120800000	120810000
chr3	137370000	137460000	chr3	139190000	139200000
chr3	143020000	143210000	chr3	143670000	143680000
chr3	152440000	152530000	chr3	153620000	153630000
chr3	161700000	161790000	chr3	164550000	164560000
chr3	186940000	187040000	chr3	187360000	187370000
chr4	3980000	3990000	chr4	4090000	4220000
chr4	9410000	9420000	chr4	9630000	11470000
chr4	21370000	21380000	chr4	23950000	24040000
chr4	38180000	38190000	chr4	38650000	38760000
chr4	61110000	61120000	chr4	63160000	63260000
chr4	64160000	64170000	chr4	64510000	64600000
chr4	88820000	88830000	chr4	89020000	89160000
chr4	112330000	112340000	chr4	112520000	112630000
chr4	125320000	125330000	chr4	126530000	126640000
chr4	137630000	137640000	chr4	140150000	140240000
chr4	165150000	165160000	chr4	165940000	166030000
chr4	174370000	174380000	chr4	174690000	174780000
chr4	183500000	183510000	chr4	184270000	184380000
chr4	100000	500000	chr4	1400000	1410000
chr4	7350000	9110000	chr4	9410000	9420000
chr4	24860000	24950000	chr4	26920000	26930000
chr4	26920000	27030000	chr4	29540000	29550000
chr4	30740000	30830000	chr4	32700000	32710000
chr4	40140000	40720000	chr4	42630000	42640000
chr4	48990000	49090000	chr4	49180000	49190000
chr4	48990000	49250000	chr4	49310000	49320000
chr4	102790000	102880000	chr4	103490000	103500000
chr4	146600000	146690000	chr4	148920000	148930000
chr4	153030000	153180000	chr4	155590000	155600000
chr4	153800000	153890000	chr4	156020000	156030000
chr4	187310000	187550000	chr4	190010000	190020000
chr5	14730000	14740000	chr5	14940000	15090000
chr5	36800000	36810000	chr5	39320000	39410000
chr5	49600000	49610000	chr5	50250000	51030000
chr5	63210000	63220000	chr5	64640000	64730000
chr5	94970000	94980000	chr5	95200000	95320000
chr5	111590000	111600000	chr5	113320000	113420000
chr5	116140000	116150000	chr5	116490000	116600000
chr5	123470000	123480000	chr5	126030000	126120000
chr5	124030000	124040000	chr5	126950000	127040000
chr5	128770000	128780000	chr5	131120000	131220000
chr5	130320000	130330000	chr5	131170000	131430000
chr5	131880000	131890000	chr5	133130000	133220000
chr5	156380000	156390000	chr5	158800000	158920000
chr5	159200000	159210000	chr5	160400000	160500000
chr5	161210000	161220000	chr5	162480000	162570000
chr5	162800000	162810000	chr5	164590000	164680000
chr5	163090000	163100000	chr5	163410000	163510000
chr5	175930000	175940000	chr5	177920000	178460000
chr5	176040000	176050000	chr5	177300000	178950000
chr5	176210000	176220000	chr5	178050000	178230000
chr5	177120000	177130000	chr5	177340000	177440000
chr5	177830000	177840000	chr5	179270000	179380000
chr5	178610000	178620000	chr5	179530000	181270000
chr5	42990000	43080000	chr5	44800000	44810000
chr5	44640000	45910000	chr5	46000000	46010000
chr5	44460000	45910000	chr5	46110000	46120000
chr5	44700000	45900000	chr5	46190000	46200000
chr5	44830000	45910000	chr5	46310000	46320000
chr5	55520000	55620000	chr5	58150000	58160000
chr5	62230000	62320000	chr5	63020000	63030000
chr5	85460000	85550000	chr5	87710000	87720000
chr5	99440000	99550000	chr5	100070000	100080000
chr5	119300000	119540000	chr5	120460000	120470000
chr5	154370000	154470000	chr5	156380000	156390000
chr5	160400000	161450000	chr5	163090000	163100000
chr5	163950000	164060000	chr5	165210000	165220000
chr5	176210000	176450000	chr5	177660000	177670000
