chr1	2070000	2080000	chr1	4250000	4350000
chr1	2330000	2340000	chr1	4620000	4710000
chr1	2330000	2340000	chr1	4880000	5190000
chr1	2610000	2620000	chr1	2810000	3420000
chr1	2610000	2620000	chr1	3930000	4340000
chr1	2610000	2620000	chr1	4450000	4710000
chr1	2610000	2620000	chr1	5250000	5570000
chr1	5990000	6000000	chr1	8630000	8740000
chr1	7470000	7480000	chr1	9540000	9630000
chr1	9990000	10000000	chr1	12760000	12850000
chr1	13050000	13060000	chr1	13320000	14210000
chr1	13050000	13060000	chr1	14290000	14540000
chr1	13050000	13060000	chr1	14940000	15120000
chr1	13170000	13180000	chr1	13300000	13610000
chr1	13170000	13180000	chr1	13750000	15140000
chr1	14510000	14520000	chr1	15890000	15980000
chr1	16580000	16590000	chr1	17290000	17400000
chr1	16580000	16590000	chr1	17830000	18110000
chr1	16750000	16760000	chr1	16850000	17550000
chr1	16750000	16760000	chr1	18500000	18600000
chr1	16870000	16880000	chr1	18490000	18630000
chr1	19920000	19930000	chr1	20120000	20210000
chr1	20770000	20780000	chr1	21690000	21780000
chr1	23960000	23970000	chr1	26860000	26950000
chr1	38860000	38870000	chr1	41640000	41740000
chr1	40120000	40130000	chr1	40570000	40660000
chr1	40120000	40130000	chr1	40860000	40960000
chr1	43970000	43980000	chr1	44720000	44810000
chr1	51960000	51970000	chr1	54800000	54900000
chr1	65810000	65820000	chr1	66250000	66410000
chr1	67420000	67430000	chr1	70200000	70300000
chr1	68490000	68500000	chr1	70130000	70430000
chr1	80630000	80640000	chr1	83440000	83530000
chr1	82780000	82790000	chr1	84990000	85080000
chr1	83590000	83600000	chr1	85760000	85860000
chr1	84080000	84090000	chr1	86710000	86820000
chr1	86380000	86390000	chr1	86840000	87090000
chr1	87300000	87310000	chr1	87880000	88000000
chr1	87450000	87460000	chr1	89630000	89860000
chr1	88370000	88380000	chr1	90900000	90990000
chr1	93950000	93960000	chr1	95410000	95500000
chr1	96240000	96250000	chr1	98010000	98100000
chr1	98480000	98490000	chr1	101270000	101360000
chr1	99810000	99820000	chr1	100430000	100530000
chr1	99810000	99820000	chr1	100800000	100890000
chr1	108330000	108340000	chr1	108470000	109240000
chr1	109780000	109790000	chr1	109950000	110040000
chr1	119950000	119960000	chr1	120080000	120180000
chr1	143220000	143230000	chr1	143590000	143720000
chr1	145180000	145190000	chr1	145400000	146060000
chr1	145440000	145450000	chr1	145520000	145720000
chr1	145440000	145450000	chr1	145820000	146050000
chr1	145810000	145820000	chr1	147900000	148070000
chr1	146320000	146330000	chr1	147160000	147550000
chr1	146320000	146330000	chr1	147730000	147900000
chr1	146410000	146420000	chr1	147020000	147260000
chr1	146410000	146420000	chr1	147330000	147640000
chr1	148120000	148130000	chr1	148230000	148420000
chr1	149630000	149640000	chr1	149870000	150340000
chr1	149810000	149820000	chr1	150980000	151340000
chr1	149810000	149820000	chr1	151420000	151510000
chr1	156640000	156650000	chr1	158800000	158890000
chr1	157430000	157440000	chr1	158530000	158720000
chr1	158300000	158310000	chr1	160410000	160510000
chr1	158830000	158840000	chr1	160420000	160510000
chr1	159040000	159050000	chr1	160230000	160370000
chr1	160430000	160440000	chr1	160610000	160790000
chr1	161400000	161410000	chr1	161670000	161810000
chr1	161490000	161500000	chr1	162250000	162340000
chr1	163320000	163330000	chr1	165640000	165730000
chr1	166480000	166490000	chr1	167250000	167350000
chr1	175080000	175090000	chr1	177540000	177640000
chr1	182860000	182870000	chr1	183470000	183620000
chr1	185300000	185310000	chr1	186290000	186440000
chr1	191170000	191180000	chr1	192540000	192630000
chr1	194210000	194220000	chr1	195790000	195940000
chr1	203290000	203300000	chr1	204420000	204570000
chr1	205300000	205310000	chr1	206700000	206790000
chr1	218300000	218310000	chr1	220120000	220240000
