chr1	4800000	4801000	chr1	4805000	4855000
chr1	7050000	7051000	chr1	7055000	7105000
chr1	7500000	7501000	chr1	7505000	7555000
chr1	11250000	11251000	chr1	11255000	11305000
chr1	12450000	12451000	chr1	12455000	12505000
chr1	13650000	13651000	chr1	13655000	13705000
chr1	17550000	17551000	chr1	17555000	17605000
chr1	18900000	18901000	chr1	18905000	18955000
chr1	21150000	21151000	chr1	21155000	21205000
chr1	21450000	21451000	chr1	21455000	21505000
chr1	23250000	23251000	chr1	23255000	23305000
chr1	24600000	24601000	chr1	24605000	24655000
chr1	25350000	25351000	chr1	25355000	25405000
chr1	30450000	30451000	chr1	30455000	30505000
chr1	36150000	36151000	chr1	36155000	36205000
chr1	38850000	38851000	chr1	38855000	38905000
chr1	39300000	39301000	chr1	39305000	39355000
chr1	43350000	43351000	chr1	43355000	43405000
chr1	43800000	43801000	chr1	43805000	43855000
chr1	44850000	44851000	chr1	44855000	44905000
chr1	49200000	49201000	chr1	49205000	49255000
chr1	50550000	50551000	chr1	50555000	50605000
chr1	53250000	53251000	chr1	53255000	53305000
chr1	54150000	54151000	chr1	54155000	54205000
chr1	55650000	55651000	chr1	55655000	55705000
chr1	60150000	60151000	chr1	60155000	60205000
chr1	60600000	60601000	chr1	60605000	60655000
chr1	63450000	63451000	chr1	63455000	63505000
chr1	64500000	64501000	chr1	64505000	64555000
chr1	64650000	64651000	chr1	64655000	64705000
chr1	64950000	64951000	chr1	64955000	65005000
chr1	69450000	69451000	chr1	69455000	69505000
chr1	71100000	71101000	chr1	71105000	71155000
chr1	72300000	72301000	chr1	72305000	72355000
chr1	75300000	75301000	chr1	75305000	75355000
chr1	75750000	75751000	chr1	75755000	75805000
chr1	76050000	76051000	chr1	76055000	76105000
chr1	76500000	76501000	chr1	76505000	76555000
chr1	76950000	76951000	chr1	76955000	77005000
chr1	78150000	78151000	chr1	78155000	78205000
chr1	79200000	79201000	chr1	79205000	79255000
chr1	79500000	79501000	chr1	79505000	79555000
chr1	80250000	80251000	chr1	80255000	80305000
